,EDA,rise_time,max_deriv,amp,decay_time,SCR_width,peak_end_times_stamp,AUC
2022-09-01 01:33:31.875,3.7022909999999998,2.25,0.19092874256556414,0.18644499999999997,1.75,3.5,1661996013.625,0.6525574999999999
2022-09-01 01:33:56.375,3.6958835,2.25,0.24021246414927688,0.2344974999999998,2.0,3.75,1661996038.375,0.8793656249999993
2022-09-01 01:34:23.625,4.328670000000001,1.875,0.5667416518421788,0.4559520000000008,1.25,2.75,1661996064.875,1.2538680000000022
2022-09-01 01:34:36.625,5.075471,2.125,0.972001325505758,0.841793,1.25,2.875,1661996077.875,2.420154875
2022-09-01 01:34:45.250,5.507499,1.875,1.176934033953927,0.8593770000000003,1.125,2.625,1661996086.375,2.255864625000001
2022-09-01 01:34:49.250,5.1619660000000005,1.25,0.43651928744340296,0.17299000000000042,0.5,1.625,1661996089.75,0.2811087500000007
2022-09-01 01:34:53.500,6.178025,1.875,1.5892918323214786,1.1922519999999999,1.0,2.5,1661996094.5,2.9806299999999997
2022-09-01 01:35:23.125,5.257431499999999,2.25,1.0795333999437702,1.0666804999999995,1.875,3.5,1661996125.0,3.733381749999998
2022-09-01 01:35:40.125,4.564922,2.0,0.4048614289290171,0.38698500000000013,,,1661996141.875,
2022-09-01 01:35:43.750,4.950533999999999,1.875,0.6093727239738271,0.4484009999999987,1.0,2.5,1661996144.75,1.1210024999999968
2022-09-01 01:36:14.625,4.9306725,2.375,0.5272876235208557,0.5880744999999994,1.5,3.375,1661996176.125,1.984751437499998
2022-09-01 01:36:19.125,5.1228835,2.0,0.6202529590172432,0.47668400000000055,0.75,2.375,1661996179.875,1.1321245000000013
2022-09-01 01:36:30.625,5.9211025,1.75,1.2042426738875207,0.8405054999999999,0.875,2.25,1661996191.5,1.8911373749999998
2022-09-01 01:36:44.625,5.347771,1.875,0.8383855117907757,0.7406540000000001,1.5,2.875,1661996206.125,2.1293802500000005
2022-09-01 01:36:51.625,5.2755635,1.0,0.23959431315884672,0.0313939999999997,0.25,1.25,1661996211.875,0.039242499999999625
2022-09-01 01:36:54.000,5.584383,1.25,0.6155254553367868,0.21527600000000024,0.375,1.5,1661996214.375,0.32291400000000037
2022-09-01 01:36:57.875,5.2179,1.125,0.10967219695230312,0.05125600000000041,0.25,1.375,1661996218.125,0.07047700000000057
2022-09-01 01:37:05.375,5.00839,1.375,0.0721193438043386,0.02755000000000063,0.625,1.875,1661996226.0,0.05165625000000118
2022-09-01 01:37:14.250,5.4523980000000005,1.75,0.32361397259411007,0.2280899999999999,1.125,2.5,1661996235.375,0.5702249999999998
2022-09-01 01:37:25.625,5.140375,1.5,0.16510353008601442,0.08713549999999959,0.875,2.125,1661996246.5,0.18516293749999913
2022-09-01 01:37:29.750,5.211493,1.625,0.19187920681090986,0.11788949999999954,1.0,2.375,1661996250.75,0.2799875624999989
2022-09-01 01:37:39.625,5.2845335,2.0,0.24895378631768494,0.21848000000000045,1.625,3.25,1661996261.25,0.7100600000000015
2022-09-01 01:37:57.000,4.842896,2.0,0.3309294204672426,0.2742209999999998,1.25,2.875,1661996278.25,0.7883853749999995
